2024-11-10 08:01:34,799 - INFO - Starting data generation and upload process...
2024-11-10 08:01:35,048 - INFO - Creating indexes...
2024-11-10 08:01:37,488 - INFO - Generating and uploading chefs...
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf960b: Rating - 5, Reviewer - 67302217a1fb347cf2bf9691
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf95b9: Rating - 5, Reviewer - 67302217a1fb347cf2bf9684
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf95bb: Rating - 5, Reviewer - 67302217a1fb347cf2bf96cd
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf95fb: Rating - 3, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf9654: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c4
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf962c: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a7
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf95f2: Rating - 2, Reviewer - 67302217a1fb347cf2bf9695
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf9613: Rating - 4, Reviewer - 67302217a1fb347cf2bf9694
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf9635: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a3
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf95bf: Rating - 3, Reviewer - 67302217a1fb347cf2bf969b
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf95c2: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d4
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf960a: Rating - 3, Reviewer - 67302217a1fb347cf2bf96c1
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf9640: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b9
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf9605: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ad
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf9672: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b8
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf960b: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b5
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf95e3: Rating - 5, Reviewer - 67302217a1fb347cf2bf9685
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf95c8: Rating - 3, Reviewer - 67302217a1fb347cf2bf967e
2024-11-10 08:01:52,615 - INFO - Generated review for food 67302212a1fb347cf2bf95e3: Rating - 4, Reviewer - 67302217a1fb347cf2bf9674
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf961b: Rating - 5, Reviewer - 67302217a1fb347cf2bf968b
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf95b0: Rating - 5, Reviewer - 67302217a1fb347cf2bf9697
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf95fa: Rating - 4, Reviewer - 67302217a1fb347cf2bf9679
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf95e6: Rating - 5, Reviewer - 67302217a1fb347cf2bf969a
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf9659: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf9601: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c6
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf9604: Rating - 4, Reviewer - 67302217a1fb347cf2bf9686
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf95d5: Rating - 1, Reviewer - 67302217a1fb347cf2bf96b2
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf9615: Rating - 2, Reviewer - 67302217a1fb347cf2bf968a
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf95bd: Rating - 5, Reviewer - 67302217a1fb347cf2bf9686
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf95b7: Rating - 3, Reviewer - 67302217a1fb347cf2bf96c4
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf963d: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a9
2024-11-10 08:01:52,616 - INFO - Generated review for food 67302212a1fb347cf2bf9611: Rating - 5, Reviewer - 67302217a1fb347cf2bf967c
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf963e: Rating - 4, Reviewer - 67302217a1fb347cf2bf9695
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf95d3: Rating - 4, Reviewer - 67302217a1fb347cf2bf9677
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf95bd: Rating - 5, Reviewer - 67302217a1fb347cf2bf968a
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf9618: Rating - 1, Reviewer - 67302217a1fb347cf2bf967c
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf962d: Rating - 1, Reviewer - 67302217a1fb347cf2bf96b2
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf95eb: Rating - 3, Reviewer - 67302217a1fb347cf2bf96ad
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf9635: Rating - 2, Reviewer - 67302217a1fb347cf2bf968e
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf9600: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d6
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf9637: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d2
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf961d: Rating - 4, Reviewer - 67302217a1fb347cf2bf969f
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf9658: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b0
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf95af: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a6
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf95e7: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d1
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf963f: Rating - 5, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,617 - INFO - Generated review for food 67302212a1fb347cf2bf95cb: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b8
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf95b9: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c8
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf9628: Rating - 5, Reviewer - 67302217a1fb347cf2bf968b
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf966a: Rating - 1, Reviewer - 67302217a1fb347cf2bf96d6
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf95e3: Rating - 2, Reviewer - 67302217a1fb347cf2bf96cf
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf965b: Rating - 4, Reviewer - 67302217a1fb347cf2bf9680
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf966c: Rating - 5, Reviewer - 67302217a1fb347cf2bf968f
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf95b1: Rating - 2, Reviewer - 67302217a1fb347cf2bf968b
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf966d: Rating - 5, Reviewer - 67302217a1fb347cf2bf967a
2024-11-10 08:01:52,618 - INFO - Generated review for food 67302212a1fb347cf2bf95bb: Rating - 5, Reviewer - 67302217a1fb347cf2bf96cd
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf95dd: Rating - 4, Reviewer - 67302217a1fb347cf2bf9692
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf95cf: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c2
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf9632: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d1
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf95bd: Rating - 2, Reviewer - 67302217a1fb347cf2bf96c3
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf9624: Rating - 5, Reviewer - 67302217a1fb347cf2bf9679
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf966e: Rating - 4, Reviewer - 67302217a1fb347cf2bf96ac
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf95cb: Rating - 5, Reviewer - 67302217a1fb347cf2bf96bd
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf9666: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c3
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf95c6: Rating - 3, Reviewer - 67302217a1fb347cf2bf968d
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf95ea: Rating - 4, Reviewer - 67302217a1fb347cf2bf969b
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf95f5: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ae
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf9653: Rating - 5, Reviewer - 67302217a1fb347cf2bf96af
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf9633: Rating - 1, Reviewer - 67302217a1fb347cf2bf9679
2024-11-10 08:01:52,619 - INFO - Generated review for food 67302212a1fb347cf2bf9621: Rating - 3, Reviewer - 67302217a1fb347cf2bf96a5
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf9611: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95b4: Rating - 2, Reviewer - 67302217a1fb347cf2bf96a9
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95e7: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a4
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf9666: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d0
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95ab: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c4
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf9634: Rating - 3, Reviewer - 67302217a1fb347cf2bf9683
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95b0: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95ba: Rating - 3, Reviewer - 67302217a1fb347cf2bf968c
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95e4: Rating - 3, Reviewer - 67302217a1fb347cf2bf96b7
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95ab: Rating - 4, Reviewer - 67302217a1fb347cf2bf9691
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf95ec: Rating - 5, Reviewer - 67302217a1fb347cf2bf9678
2024-11-10 08:01:52,620 - INFO - Generated review for food 67302212a1fb347cf2bf960f: Rating - 5, Reviewer - 67302217a1fb347cf2bf96bc
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf9647: Rating - 1, Reviewer - 67302217a1fb347cf2bf96b4
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf95cf: Rating - 5, Reviewer - 67302217a1fb347cf2bf969d
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf9642: Rating - 3, Reviewer - 67302217a1fb347cf2bf969c
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf95d7: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c1
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf963c: Rating - 5, Reviewer - 67302217a1fb347cf2bf967e
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf966f: Rating - 5, Reviewer - 67302217a1fb347cf2bf9689
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf95c4: Rating - 5, Reviewer - 67302217a1fb347cf2bf9683
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf95b5: Rating - 5, Reviewer - 67302217a1fb347cf2bf9682
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf95d5: Rating - 3, Reviewer - 67302217a1fb347cf2bf96ba
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf962b: Rating - 2, Reviewer - 67302217a1fb347cf2bf96b0
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf95db: Rating - 4, Reviewer - 67302217a1fb347cf2bf968d
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf9670: Rating - 5, Reviewer - 67302217a1fb347cf2bf9682
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf95ec: Rating - 4, Reviewer - 67302217a1fb347cf2bf9690
2024-11-10 08:01:52,621 - INFO - Generated review for food 67302212a1fb347cf2bf9672: Rating - 5, Reviewer - 67302217a1fb347cf2bf9681
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf95ab: Rating - 2, Reviewer - 67302217a1fb347cf2bf96d4
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9622: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b1
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf95d9: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ca
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9627: Rating - 5, Reviewer - 67302217a1fb347cf2bf968c
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9644: Rating - 4, Reviewer - 67302217a1fb347cf2bf968a
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9659: Rating - 1, Reviewer - 67302217a1fb347cf2bf96aa
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf95e2: Rating - 2, Reviewer - 67302217a1fb347cf2bf96ce
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9645: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a6
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9642: Rating - 4, Reviewer - 67302217a1fb347cf2bf96af
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf95e2: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c1
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9605: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ae
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf962a: Rating - 2, Reviewer - 67302217a1fb347cf2bf96a4
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf966d: Rating - 5, Reviewer - 67302217a1fb347cf2bf967b
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf960d: Rating - 3, Reviewer - 67302217a1fb347cf2bf96b7
2024-11-10 08:01:52,622 - INFO - Generated review for food 67302212a1fb347cf2bf9610: Rating - 4, Reviewer - 67302217a1fb347cf2bf968d
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf966f: Rating - 4, Reviewer - 67302217a1fb347cf2bf9694
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95cf: Rating - 5, Reviewer - 67302217a1fb347cf2bf9695
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95dc: Rating - 4, Reviewer - 67302217a1fb347cf2bf96ce
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf9639: Rating - 5, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95be: Rating - 4, Reviewer - 67302217a1fb347cf2bf967c
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf9640: Rating - 5, Reviewer - 67302217a1fb347cf2bf969c
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf9601: Rating - 2, Reviewer - 67302217a1fb347cf2bf9696
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf9648: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d0
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf961a: Rating - 4, Reviewer - 67302217a1fb347cf2bf969b
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95d6: Rating - 5, Reviewer - 67302217a1fb347cf2bf968e
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf9644: Rating - 2, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf964d: Rating - 5, Reviewer - 67302217a1fb347cf2bf967d
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf965f: Rating - 5, Reviewer - 67302217a1fb347cf2bf9683
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95de: Rating - 4, Reviewer - 67302217a1fb347cf2bf967f
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf9647: Rating - 3, Reviewer - 67302217a1fb347cf2bf96bb
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf965c: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d3
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95cc: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d1
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95b2: Rating - 5, Reviewer - 67302217a1fb347cf2bf9673
2024-11-10 08:01:52,623 - INFO - Generated review for food 67302212a1fb347cf2bf95c9: Rating - 5, Reviewer - 67302217a1fb347cf2bf969f
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf9668: Rating - 3, Reviewer - 67302217a1fb347cf2bf967d
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf95b4: Rating - 5, Reviewer - 67302217a1fb347cf2bf967a
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf963c: Rating - 5, Reviewer - 67302217a1fb347cf2bf9680
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf962c: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b9
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf95b9: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a5
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf95ef: Rating - 4, Reviewer - 67302217a1fb347cf2bf9674
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf95ec: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf95ce: Rating - 4, Reviewer - 67302217a1fb347cf2bf967a
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf9611: Rating - 2, Reviewer - 67302217a1fb347cf2bf96cd
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf9627: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c9
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf95c4: Rating - 4, Reviewer - 67302217a1fb347cf2bf9697
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf9640: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a2
2024-11-10 08:01:52,624 - INFO - Generated review for food 67302212a1fb347cf2bf9608: Rating - 1, Reviewer - 67302217a1fb347cf2bf9687
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf963e: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c0
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf961f: Rating - 2, Reviewer - 67302217a1fb347cf2bf969a
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf9672: Rating - 4, Reviewer - 67302217a1fb347cf2bf9690
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf961d: Rating - 4, Reviewer - 67302217a1fb347cf2bf96bb
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf9664: Rating - 4, Reviewer - 67302217a1fb347cf2bf969f
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf960c: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d2
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf9604: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf95e3: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a6
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf95f6: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d5
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf9652: Rating - 3, Reviewer - 67302217a1fb347cf2bf9675
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf95ed: Rating - 5, Reviewer - 67302217a1fb347cf2bf969d
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf965e: Rating - 4, Reviewer - 67302217a1fb347cf2bf967d
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf961d: Rating - 3, Reviewer - 67302217a1fb347cf2bf96ce
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf9667: Rating - 5, Reviewer - 67302217a1fb347cf2bf9679
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf95fe: Rating - 5, Reviewer - 67302217a1fb347cf2bf969c
2024-11-10 08:01:52,625 - INFO - Generated review for food 67302212a1fb347cf2bf962f: Rating - 4, Reviewer - 67302217a1fb347cf2bf9680
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95ce: Rating - 3, Reviewer - 67302217a1fb347cf2bf9692
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95cb: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ab
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95ea: Rating - 3, Reviewer - 67302217a1fb347cf2bf96d2
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf962b: Rating - 4, Reviewer - 67302217a1fb347cf2bf9697
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf960a: Rating - 4, Reviewer - 67302217a1fb347cf2bf969c
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf962b: Rating - 2, Reviewer - 67302217a1fb347cf2bf9697
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf9635: Rating - 2, Reviewer - 67302217a1fb347cf2bf968e
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95ec: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a5
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95d5: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a3
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95f4: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d3
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95d5: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c8
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95d7: Rating - 4, Reviewer - 67302217a1fb347cf2bf96ce
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95d4: Rating - 1, Reviewer - 67302217a1fb347cf2bf967e
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf966a: Rating - 5, Reviewer - 67302217a1fb347cf2bf969d
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf9669: Rating - 4, Reviewer - 67302217a1fb347cf2bf968e
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95b8: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d2
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95c4: Rating - 4, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf95bd: Rating - 2, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,626 - INFO - Generated review for food 67302212a1fb347cf2bf9604: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a1
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf965a: Rating - 4, Reviewer - 67302217a1fb347cf2bf96cd
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf9634: Rating - 4, Reviewer - 67302217a1fb347cf2bf9691
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf9618: Rating - 4, Reviewer - 67302217a1fb347cf2bf967f
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf95e1: Rating - 1, Reviewer - 67302217a1fb347cf2bf96ca
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf95fd: Rating - 4, Reviewer - 67302217a1fb347cf2bf967c
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf962a: Rating - 4, Reviewer - 67302217a1fb347cf2bf967f
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf9608: Rating - 4, Reviewer - 67302217a1fb347cf2bf96bb
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf95ac: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d2
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf95e9: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d3
2024-11-10 08:01:52,627 - INFO - Generated review for food 67302212a1fb347cf2bf95ab: Rating - 3, Reviewer - 67302217a1fb347cf2bf96d0
